"PassengerId","Family_name","first_name","Sex","Survived","Age","Ticket_class","Passenger.Crew","Citizenship","Position","Status","City","Lifeboat","Rescue.Vessel","Adult.Minor"
1740,"Ford","Arthur Hugh","male","no",NA,"Victualling","Crew","British","Extra Chief Steward","","","","","Adult"
1741,"Foster","John","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1742,"Foulkes","Margaret Elizabeth (Margaret Elizabeth Hughes)","female","no",42,"Victualling","Crew","British","Stewardess","","","","","Adult"
1743,"Francom","James","male","yes",NA,"Victualling","Crew","British","Extra Second Baker","","","","","Adult"
1744,"Freeman","Matthew","male","yes",NA,"Victualling","Crew","British","Waiter","","","","Found by Rescue Vessel","Adult"
1745,"Gadd","Lott","male","yes",45,"Victualling","Crew","British","Barber","","","Found Lifeboat","","Adult"
1746,"Gardner","William George","male","no",45,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1747,"Gaul","Bart","male","yes",NA,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1748,"Geraghty","Martin","male","no",38,"Victualling","Crew","British","Assistant Butcher","","","","","Adult"
1749,"German","Samuel Henry","male","no",NA,"Victualling","Crew","British","Assistant Pantry Steward","","","","","Adult"
1750,"Giftenburg","Anton","male","no",NA,"Victualling","Crew","Dutch","Extra Third Baker","","","","","Adult"
1751,"Gilroy","Charles Stuart","male","no",22,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1752,"Glancy","James Wilson","male","no",NA,"Victualling","Crew","British","Assistant Steward","","","","","Adult"
1753,"Glover","Edwin","male","yes",NA,"Victualling","Crew","British","Officers’ Mess Steward","","","","","Adult"
1754,"Glover","George Alfred","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1755,"Godley","Thomas G.","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1756,"Gorst","Frederick William","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1757,"Gouder","Charles Francis Vincent (Gontes Cloules)","male","yes",26,"Victualling","Crew","British","Waiter","","","","","Adult"
1758,"Gowan","G.","male","no",NA,"Victualling","Crew","British","Waiter","","","","","Adult"
1759,"Grainger","Robert","male","yes",NA,"Victualling","Crew","British","Waiter","","","","","Adult"
1760,"Grant","James","male","yes",26,"Victualling","Crew","British","Saloon Cabin Bed Steward","","","","","Adult"
1761,"Griener","Oscar","male","yes",NA,"Victualling","Crew","British","Roast Cook","","","","","Adult"
1762,"Griffith","George","male","yes",NA,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1763,"Griffiths","John Humphrey","male","yes",38,"Victualling","Crew","British","Chief Steward Third Class","","","","","Adult"
1764,"Grisdale","Harry","male","yes",26,"Victualling","Crew","British","Library Steward","","","","","Adult"
1765,"Hagen","Francis J.","male","yes",30,"Victualling","Crew","British","First Waiter","","","","","Adult"
1766,"Hale","Sarah Rachel Orr ""Sadie""","female","no",24,"Victualling","Crew","British","Typist","","Belfast","","","Adult"
1767,"Hall","Edwin","male","yes",NA,"Victualling","Crew","British","Assistant Engineers' Mess Steward","","","","","Adult"
1768,"Hallam","Ernest","male","yes",38,"Victualling","Crew","British","Second Cabin Cabin Bed Steward","","","","","Adult"
1769,"Handlin","David Cowell","male","no",NA,"Victualling","Crew","British","Second Class Steward","","","","","Adult"
1770,"Hannah","Thomas","male","no",NA,"Victualling","Crew","British","Waiter","","","","","Adult"
1771,"Harkness","William Herbert","male","yes",29,"Victualling","Crew","British","Assistant Purser","","","Found Lifeboat","Found by Rescue Vessel","Adult"
1772,"Harries","George Edward","male","no",NA,"Victualling","Crew","British","Assistant Baker","","","","","Adult"
1773,"Harris","John Lewis","male","no",NA,"Victualling","Crew","British","Assistant Butcher","","Birmingham","","","Adult"
1774,"Harrod","Alfred","male","no",NA,"Victualling","Crew","British","Junior Assistant Purser","","","","","Adult"
1775,"Haybyrne","James Benedict","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1776,"Heap","Harry","male","no",NA,"Victualling","Crew","British","Boots Steward","","","","","Adult"
1777,"Henderson","John","male","yes",31,"Victualling","Crew","British","First Waiter","","","","","Adult"
1778,"Hendry","William","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1779,"Higgins","John","male","no",NA,"Victualling","Crew","British","Sculleryman","","","","","Adult"
1780,"Hilton","George Percival","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1781,"Hine","John Benjamin","male","no",24,"Victualling","Crew","British","Extra Vegetable Cook","","","","","Adult"
1782,"Holden","James William","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1783,"Holman","Frank Bowden","male","yes",30,"Victualling","Crew","British","Third Waiter","","","","","Adult"
1784,"Holton","Benjamin R. H.","male","yes",16,"Victualling","Crew","British","Steward's Boy","","","","Found by Rescue Vessel","Minor"
1785,"Horrigan","Cornelius","male","yes",16,"Victualling","Crew","British","Steward's Boy","","","","Found by Rescue Vessel","Minor"
1786,"Hotchkiss","Charles","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","Found by Rescue Vessel","Adult"
1787,"Houghton","Thomas Johnson","male","no",NA,"Victualling","Crew","British","Smokeroom Barkeeper","","","","","Adult"
1788,"Howdle","Jane Ellen (Jane Ellen Hughes)","female","no",33,"Victualling","Crew","British","Stewardess","","","","","Adult"
1789,"Hughes","Edward","male","yes",NA,"Victualling","Crew","British","Assistant Pantry Steward","","","","","Adult"
1790,"Hughes","Thomas Owen ","male","no",NA,"Victualling","Crew","British","Assistant Storekeeper","","","","","Adult"
1791,"Hughes","William","male","no",NA,"Victualling","Crew","British","Assistant Cook","","","","","Adult"
1792,"Hughes","William Wilson","male","no",NA,"Victualling","Crew","British","Steward's Boy","","","","","Minor"
1793,"Hughes","Ellen","female","yes",NA,"Victualling","Crew","British","Stewardess","","","","","Adult"
1794,"Hull","Margaret","female","yes",NA,"Victualling","Crew","British","Stewardess","","","","","Adult"
1795,"Huther","Edwin Arthur","male","no",NA,"Victualling","Crew","British","Saloon Cabin Bed Steward","","","","","Adult"
1796,"Ipsen","Owen Alfred","male","yes",NA,"Victualling","Crew","British","Third Waiter","","","","","Adult"
1797,"Irvine","Catherine","female","no",30,"Victualling","Crew","British","Stewardess","","","","","Adult"
1798,"Iverson","Ambrose","male","no",NA,"Victualling","Crew","British","Sculleryman","","","","","Adult"
1799,"James","Oswald","male","no",NA,"Victualling","Crew","British","First Class Steward","","","","","Adult"
1800,"Jessop","Robert Nelson","male","no",NA,"Victualling","Crew","British","Second Cabin Cabin Bed Steward","","","","","Adult"
1801,"Johnson","James Andrew Santie","male","no",NA,"Victualling","Crew","British","Assistant Engineers' Mess Steward","","","","","Adult"
1802,"Jones","John Frederick Valentine","male","yes",54,"Victualling","Crew","British","Chief Steward","","","","","Adult"
1803,"Jones","Alfred","male","no",NA,"Victualling","Crew","British","Night Watchman","","","","","Adult"
1804,"Jones","Charles (Cann Cooper Lann)","male","no",NA,"Victualling","Crew","British","Second Butcher","","","","","Adult"
1805,"Jones","William","male","no",NA,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1806,"Jones","Mary Elizabeth","female","no",43,"Victualling","Crew","British","Stewardess","","","","","Adult"
1807,"Jorgenson","Karen","female","no",35,"Victualling","Crew","Danish","Assistant Matron","","","","","Adult"
1808,"Joynson","Edgar H.","male","yes",19,"Victualling","Crew","British","Steward's Boy","","","","","Adult"
1809,"Kelly","Alfred Aloysius","male","no",NA,"Victualling","Crew","British","Scullion","","","","","Adult"
1810,"Kennedy","John","male","yes",NA,"Victualling","Crew","British","Extra Fourth Baker","","","","","Adult"
1811,"Kenrick","Henry","male","no",NA,"Victualling","Crew","British","Sculleryman","","","","","Adult"
1812,"Kent","John George","male","no",NA,"Victualling","Crew","British","Lounge Steward","","","","","Adult"
1813,"Kewley","Ernest Alexander","male","no",38,"Victualling","Crew","British","First Waiter","","","","","Adult"
1814,"Kidd","Frank","male","yes",40,"Victualling","Crew","British","Second Cabin Cabin Bed Steward","","","","","Adult"
1815,"Kinshott","William Henry","male","no",NA,"Victualling","Crew","British","Waiter","","","","","Adult"
1816,"Knight","Charles","male","yes",65,"Victualling","Crew","British","Night Watchman","","","","","Adult"
1817,"Knill","George","male","yes",NA,"Victualling","Crew","British","Sculleryman","","","","","Adult"
1818,"Kupfenagel","Alfred Felix C.","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1819,"Lake","William","male","no",NA,"Victualling","Crew","British","Second Cabin Cabin Bed Steward","","","","","Adult"
1820,"Lamont","Charles","male","yes",28,"Victualling","Crew","British","Third Waiter","","","","","Adult"
1821,"Lapphane","Charles","male","no",19,"Victualling","Crew","British","Third Waiter","","","","","Adult"
1822,"Lawson","Percy","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1823,"Le touzel","Le TOUZEL, Mr. Sydney Gybbon","male","yes",32,"Victualling","Crew","British","First Waiter (Head Waiter)","","","","","Adult"
1824,"Leach"," John Neil","male","no",25,"Victualling","Crew","British","Waiter","","Kingston","","","Adult"
1825,"Leach","John F.","male","yes",35,"Victualling","Crew","British","Waiter","","","","","Adult"
1826,"Ledger","James","male","no",NA,"Victualling","Crew","British","Third Waiter","","","","","Adult"
1827,"Ledson","John","male","no",NA,"Victualling","Crew","British","Extra Extra Second Baker","","","","","Adult"
1828,"Lee","Richard ","male","yes",21,"Victualling","Crew","British","First Waiter","","","","","Adult"
1829,"Leitch","M.","female","yes",NA,"Victualling","Crew","British","Matron","","","","","Adult"
1830,"Leith","Robert","male","yes",NA,"Victualling","Crew","British","Telegraphist","","","Found Lifeboat","Found by Rescue Vessel","Adult"
1831,"Lewis","Fred","male","no",NA,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1832,"Limberg","Ferdinand","male","no",NA,"Victualling","Crew","Dutch","Confectioner","","Liverpool","","","Adult"
1833,"Livermore","Vernon","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","Found by Rescue Vessel","Adult"
1834,"Machell","Elizabeth","female","yes",NA,"Victualling","Crew","British","Stewardess","","","","","Adult"
1835,"Mackenzie","Henry","male","no",NA,"Victualling","Crew","British","Waiter","","","","","Adult"
1836,"Mackenzie (mckenzie?)","Kenneth ","male","no",22,"Victualling","Crew","British","Waiter","","Belfast","","","Adult"
1837,"Macpherson","John","male","no",NA,"Victualling","Crew","British","Waiter","","","","","Adult"
1838,"Marshall","James","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1839,"Matthews","Henry","male","yes",NA,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1840,"Maylor","George","male","yes",NA,"Victualling","Crew","British","Boots Steward","","","","","Adult"
1841,"Mcalteer","Matthew","male","no",NA,"Victualling","Crew","British","Vegetable Cook","","","","","Adult"
1842,"Mcarthur","William George","male","no",NA,"Victualling","Crew","British","Assistant Cook","","","","","Adult"
1843,"Mcclelland","David","male","yes",NA,"Victualling","Crew","British","Extra Extra Second Cook","","","","","Adult"
1844,"Mccleod","William","male","no",NA,"Victualling","Crew","British","Saloon Cabin Bed Steward","","","","","Adult"
1845,"Mcconkey","Christopher Evans","male","no",42,"Victualling","Crew","British","Second Waiter","","Liverpool  Ambrose Grove ","","","Adult"
1846,"Mccormack","Donald","male","yes",NA,"Victualling","Crew","British","Assistant Telegraphist","","","","","Adult"
1847,"Mccormack","Margarita Christina ","female","no",34,"Victualling","Crew","British","Stewardess","","","","","Adult"
1848,"Mccubbin","James Alexander","male","no",62,"Victualling","Crew","British","Purser","Widowed","Liverpool","","","Adult"
1849,"Mcdonald","Charles","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1850,"Mcfarlane","Malcolm John","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1851,"Mcgregor","Agnes","female","no",43,"Victualling","Crew","British","Stewardess","","","","","Adult"
1852,"Mciver","John","male","yes",NA,"Victualling","Crew","British","Assistant Steward (Waiter)","","","","","Adult"
1853,"Mckenzie","Henry","male","yes",NA,"Victualling","Crew","British","Night Watchman","","","","","Adult"
1854,"Mclauglin","Joseph","male","no",NA,"Victualling","Crew","British","Sculleryman","","","","","Adult"
1855,"Mcsane","Patrick","male","yes",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1856,"Mills","John","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1857,"Mitchell","George","male","yes",NA,"Victualling","Crew","British","Ship's Printer","","","","","Adult"
1858,"Mitchell","William","male","yes",NA,"Victualling","Crew","British","Second Linenkeeper","","","","","Adult"
1859,"Moffatt","John Herbertson Bernstone Hyman","male","no",NA,"Victualling","Crew","British","First Waiter","","","","","Adult"
1860,"Morecroft","Herbert (Fannie Jane Chamberlain)","female","yes",43,"Victualling","Crew","British","Stewardess","","","Found Lifeboat","Found by Rescue Vessel","Adult"
1861,"Morrow","Harding","female","no",42,"Victualling","Crew","British","Stewardess","","","","","Adult"
1862,"Morse","Robert","male","yes",40,"Victualling","Crew","British","Saloon Cabin Bed Steward","","","","","Adult"
1863,"Moss","John Barrow","male","no",NA,"Victualling","Crew","British","Second Waiter","","","","","Adult"
1864,"Mudge","John","male","yes",NA,"Victualling","Crew","British","Night Watchman","","","","","Adult"
1865,"Murphy","John Henry","male","no",32,"Victualling","Crew","British","First Waiter","","","","","Adult"
